City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
476,La Reforma,MX,25.0833,-108.05,89.15,79,10,4.79,clear sky,2021-07-28 03:33:36
477,Pimenta Bueno,BR,-11.6725,-61.1936,74.39,56,37,4.5,scattered clouds,2021-07-28 03:33:37
478,Barra Da Estiva,BR,-13.6261,-41.3269,60.01,82,47,6.55,scattered clouds,2021-07-28 03:33:37
479,Pasni,PK,25.2631,63.471,82.33,86,100,11.1,overcast clouds,2021-07-28 03:33:37
480,Shache,CN,38.4167,77.2406,94.26,17,68,10.36,broken clouds,2021-07-28 03:33:38
481,Leh,IN,34.1667,77.5833,67.42,44,99,0.98,overcast clouds,2021-07-28 03:33:38
482,Adrar,MR,20.5022,-10.0711,83.95,38,100,11.1,overcast clouds,2021-07-28 03:33:39
483,Rio Gallegos,AR,-51.6226,-69.2181,41.05,87,0,11.5,clear sky,2021-07-28 03:31:35
484,Athens,GR,37.9795,23.7162,83.8,31,0,1.01,clear sky,2021-07-28 03:31:08
485,Lerik,AZ,38.7726,48.4128,67.64,66,33,7.54,scattered clouds,2021-07-28 03:33:40
486,Purpe,RU,64.4803,76.6897,56.77,82,100,10.4,light rain,2021-07-28 03:33:40
487,Saint-Leu,RE,-21.15,55.2833,65.26,74,17,9.93,few clouds,2021-07-28 03:33:40
488,Nhulunbuy,AU,-12.2333,136.7667,81.21,69,75,14.97,broken clouds,2021-07-28 03:29:06
489,Buala,SB,-8.145,159.5921,83.55,73,95,9.33,light rain,2021-07-28 03:33:41
490,Paamiut,GL,61.994,-49.6678,44.28,82,77,11.14,broken clouds,2021-07-28 03:33:41
491,Newport,GB,51.5877,-2.9984,61.83,91,80,8.97,broken clouds,2021-07-28 03:32:00
492,Fort-Shevchenko,KZ,44.5086,50.263,78.94,42,100,7.2,overcast clouds,2021-07-28 03:33:42
493,Pavilosta,LV,56.8879,21.1859,69.75,89,56,9.62,broken clouds,2021-07-28 03:33:42
494,Havoysund,NO,70.9963,24.6622,45.48,82,88,2.95,overcast clouds,2021-07-28 03:33:43
495,Salinas,US,36.6777,-121.6555,75.42,79,1,11.5,clear sky,2021-07-28 03:33:30
496,Lata,PT,40.1629,-8.3327,62.92,97,28,2.62,scattered clouds,2021-07-28 03:33:43
497,Finnsnes,NO,69.2296,17.9811,52.41,76,2,3.44,clear sky,2021-07-28 03:33:43
498,Anqing,CN,30.5092,117.0506,83.62,81,96,15.17,overcast clouds,2021-07-28 03:33:44
499,Balkanabat,TM,39.5108,54.3671,96.64,15,1,10.42,clear sky,2021-07-28 03:33:44
500,Saldanha,ZA,-33.0117,17.9442,51.85,64,100,6.15,overcast clouds,2021-07-28 03:33:45
501,Sobolevo,RU,54.4299,31.8996,62.69,98,100,9.75,light rain,2021-07-28 03:30:27
502,Kalabo,ZM,-14.97,22.6814,45.43,72,16,5.97,few clouds,2021-07-28 03:33:45
503,Tyrma,RU,50.0833,132.1667,82.72,74,82,5.32,broken clouds,2021-07-28 03:33:46
504,Artyom,AZ,40.4723,50.333,77.14,72,66,40.73,broken clouds,2021-07-28 03:33:46
505,Sainte-Marie,RE,-20.8968,55.5496,66.36,88,90,14.97,light rain,2021-07-28 03:30:53
506,Slave Lake,CA,55.2834,-114.769,66.18,59,1,3.44,clear sky,2021-07-28 03:29:43
507,Sinnamary,GF,5.3833,-52.95,77.23,88,7,7.83,clear sky,2021-07-28 03:31:38
508,Orlik,RU,52.5178,99.825,70.88,55,71,2.55,light rain,2021-07-28 03:33:47
509,Pacific Grove,US,36.6177,-121.9166,71.15,86,40,3.0,scattered clouds,2021-07-28 03:33:47
510,Asasa,ET,7.1,39.2,54.43,92,98,3.47,overcast clouds,2021-07-28 03:33:48
511,Araouane,ML,18.9048,-3.5265,90.77,42,42,16.96,scattered clouds,2021-07-28 03:29:56
512,Molchanovo,RU,57.5817,83.7692,60.15,64,100,3.83,overcast clouds,2021-07-28 03:33:48
513,Atambua,ID,-9.1061,124.8925,85.89,43,70,2.57,broken clouds,2021-07-28 03:30:50
514,Murgab,TM,37.4966,61.9714,76.87,31,0,11.5,clear sky,2021-07-28 03:33:49
515,Mandan,US,46.8267,-100.8896,83.41,74,40,5.01,scattered clouds,2021-07-28 03:33:49
516,Rundu,NA,-17.9333,19.7667,43.88,55,2,6.24,clear sky,2021-07-28 03:33:50
517,Arkhangelsk,RU,64.5401,40.5433,51.91,82,0,2.24,clear sky,2021-07-28 03:33:50
518,Sayyan,YE,15.1718,44.3244,64.58,67,37,4.03,scattered clouds,2021-07-28 03:33:50
519,Ranong,TH,9.9658,98.6348,84.13,81,99,15.86,light rain,2021-07-28 03:33:51
520,Abha,SA,18.2164,42.5053,64.22,88,85,0.0,overcast clouds,2021-07-28 03:33:51
521,Labelle,US,26.7617,-81.4384,82.98,84,90,2.73,overcast clouds,2021-07-28 03:33:51
522,Niquelandia,BR,-14.4739,-48.4597,66.25,41,5,1.79,clear sky,2021-07-28 03:33:52
523,Rio Grande,BR,-32.035,-52.0986,39.94,64,3,19.44,clear sky,2021-07-28 03:30:08
524,Vanavara,RU,60.34,102.2797,88.99,30,0,1.12,clear sky,2021-07-28 03:33:52
525,Orbetello,IT,42.4408,11.2196,73.8,89,15,9.84,few clouds,2021-07-28 03:33:53
526,Kawalu,ID,-7.3817,108.2082,79.39,71,65,5.44,broken clouds,2021-07-28 03:33:53
527,Grindavik,IS,63.8424,-22.4338,50.56,93,0,13.8,clear sky,2021-07-28 03:33:53
528,Puerto Baquerizo Moreno,EC,-0.9,-89.6,71.29,84,1,10.49,clear sky,2021-07-28 03:33:54
529,Phuthaditjhaba,ZA,-28.5242,28.8158,35.83,34,0,4.72,clear sky,2021-07-28 03:33:54
530,Nueva Rosita,MX,27.95,-101.2167,86.22,23,100,8.99,overcast clouds,2021-07-28 03:33:54
531,Jimenez,MX,28.3333,-105.4,86.74,20,45,8.55,scattered clouds,2021-07-28 03:33:55
532,Karaton,ID,-6.3424,106.1045,84.36,45,46,0.72,scattered clouds,2021-07-28 03:33:55
533,Along,IN,28.1667,94.7667,92.41,56,58,1.5,broken clouds,2021-07-28 03:33:55
534,Boffa,GN,10.1667,-14.0333,75.49,93,99,2.3,light rain,2021-07-28 03:33:56
535,Kurmanayevka,RU,52.5093,52.0675,70.45,54,37,9.98,scattered clouds,2021-07-28 03:33:56
536,Hami,CN,42.8,93.45,98.37,11,11,9.86,few clouds,2021-07-28 03:33:57
537,La Ronge,CA,55.1001,-105.2842,64.65,68,20,6.91,few clouds,2021-07-28 03:33:57
538,Aloleng,PH,16.1307,119.7824,83.75,83,99,20.56,light rain,2021-07-28 03:33:57
539,Axim,GH,4.8699,-2.2405,75.96,79,100,9.17,overcast clouds,2021-07-28 03:33:58
540,Kununurra,AU,-15.7667,128.7333,91.38,38,17,4.61,few clouds,2021-07-28 03:33:58
541,Bage,BR,-31.3314,-54.1069,36.81,71,0,9.98,clear sky,2021-07-28 03:33:59
542,Bogotol,RU,56.2078,89.5342,63.68,62,100,1.36,overcast clouds,2021-07-28 03:33:59
543,Otavi,NA,-19.65,17.3333,49.3,39,0,7.4,clear sky,2021-07-28 03:34:00
544,Yazman,PK,29.1212,71.7446,90.82,55,100,17.6,overcast clouds,2021-07-28 03:34:00
545,Mount Gambier,AU,-37.8333,140.7667,49.91,81,75,17.27,broken clouds,2021-07-28 03:34:01
546,San Ramon,US,37.7799,-121.978,85.66,60,1,8.99,clear sky,2021-07-28 03:29:54
547,Torres,BR,-29.3353,-49.7269,41.83,55,0,11.92,clear sky,2021-07-28 03:34:02
548,Ojiya,JP,37.3,138.8,83.39,83,32,6.69,scattered clouds,2021-07-28 03:34:02
549,Diffa,NE,13.3154,12.6113,75.18,86,100,12.17,overcast clouds,2021-07-28 03:34:02
550,Komsomolskiy,UZ,40.4272,71.7189,84.92,32,3,2.3,clear sky,2021-07-28 03:34:03
551,Bhatkal,IN,13.9667,74.5667,80.11,83,100,12.64,overcast clouds,2021-07-28 03:34:03
552,Eyl,SO,7.9803,49.8164,79.68,54,98,24.25,overcast clouds,2021-07-28 03:34:04
553,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,73.67,88,2,7.67,clear sky,2021-07-28 03:34:04
554,Naze,JP,28.3667,129.4833,83.32,84,57,11.99,broken clouds,2021-07-28 03:34:04
555,Mitsamiouli,KM,-11.3847,43.2844,75.54,68,2,8.72,clear sky,2021-07-28 03:30:23
556,Marrakesh,MA,31.6315,-8.0083,73.47,64,0,3.44,clear sky,2021-07-28 03:34:05
557,Santa Ana,US,33.7456,-117.8678,87.98,71,20,1.99,few clouds,2021-07-28 03:34:05
558,Jijiga,ET,9.35,42.8,59.25,88,100,17.94,overcast clouds,2021-07-28 03:34:06
559,Shizunai,JP,42.3339,142.3669,79.9,70,76,17.43,broken clouds,2021-07-28 03:34:06
560,Kenai,US,60.5544,-151.2583,69.03,72,1,20.71,clear sky,2021-07-28 03:31:50
561,Pavlivka,UA,49.4414,28.4596,68.41,88,24,5.14,few clouds,2021-07-28 03:34:07
562,Gorkovskiy,RU,45.6542,41.199,62.8,58,35,4.79,scattered clouds,2021-07-28 03:34:07
563,Amurzet,RU,47.6967,131.0981,97.61,35,30,10.51,scattered clouds,2021-07-28 03:34:07
564,Luangwa,ZM,-15.6167,30.4167,51.98,84,13,1.25,few clouds,2021-07-28 03:34:08
565,Kargasok,RU,59.0556,80.8572,68.59,51,81,8.79,broken clouds,2021-07-28 03:34:08
566,Calama,CL,-22.4667,-68.9333,34.29,12,1,16.11,clear sky,2021-07-28 03:34:08
567,Ukiah,US,39.1502,-123.2078,87.69,29,1,3.44,clear sky,2021-07-28 03:29:46
568,Lashio,MM,22.9333,97.75,73.47,87,99,2.68,overcast clouds,2021-07-28 03:34:09
569,Medeiros Neto,BR,-17.3739,-40.2206,65.34,94,0,5.48,clear sky,2021-07-28 03:34:09
570,Villafranca De Los Barros,ES,38.5614,-6.3381,70.83,63,0,3.04,clear sky,2021-07-28 03:34:10
571,Mercedes,AR,-34.6515,-59.4307,45.86,61,60,13.35,broken clouds,2021-07-28 03:34:10
572,Nguru,NG,12.8791,10.4526,73.24,86,100,12.06,light rain,2021-07-28 03:34:10
573,Mandalgovi,MN,45.7625,106.2708,73.76,42,58,5.28,broken clouds,2021-07-28 03:34:11
574,Makakilo City,US,21.3469,-158.0858,86.32,57,40,9.22,scattered clouds,2021-07-28 03:34:11
575,Byron Bay,AU,-28.65,153.6167,75.16,51,8,16.22,clear sky,2021-07-28 03:34:12
576,Pembroke,CA,45.8168,-77.1162,58.98,93,31,1.52,scattered clouds,2021-07-28 03:34:12
577,Buluang,PH,13.3068,123.3425,87.08,70,89,16.13,light rain,2021-07-28 03:34:12
578,Netanya,IL,32.3329,34.8599,78.82,74,0,6.38,clear sky,2021-07-28 03:34:13
579,Salta,AR,-24.7859,-65.4117,45.19,77,90,2.3,overcast clouds,2021-07-28 03:29:24
580,Amazar,RU,53.858,120.875,63.09,97,100,2.01,light rain,2021-07-28 03:34:13
581,Pangkalanbuun,ID,-2.6833,111.6167,86.2,63,90,4.5,overcast clouds,2021-07-28 03:32:01
582,Ambulu,ID,-8.345,113.6058,84.88,53,12,8.63,few clouds,2021-07-28 03:34:14
583,Mairi,BR,-11.7114,-40.1489,64.33,96,54,4.0,broken clouds,2021-07-28 03:34:14
584,Lasa,IT,46.6166,10.7002,63.48,94,69,2.75,broken clouds,2021-07-28 03:34:15
585,Ketchikan,US,55.3422,-131.6461,57.52,84,14,1.81,few clouds,2021-07-28 03:34:15
586,Davila,PH,18.4726,120.5763,83.86,81,100,23.49,heavy intensity rain,2021-07-28 03:34:15
587,Charlestown,AU,-32.95,151.6667,76.78,35,40,11.01,scattered clouds,2021-07-28 03:34:13
588,Laguna,US,38.421,-121.4238,91.24,37,1,5.01,clear sky,2021-07-28 03:32:07
589,Mauguio,FR,43.6181,4.0074,73.29,83,71,10.36,light rain,2021-07-28 03:34:16
590,Aberdeen,GB,57.1437,-2.0981,61.29,99,75,5.75,broken clouds,2021-07-28 03:34:16
591,Vila,PT,42.0304,-8.1588,51.75,85,8,5.19,clear sky,2021-07-28 03:34:17
592,Bubaque,GW,11.2833,-15.8333,79.83,82,100,9.57,light rain,2021-07-28 03:34:17
593,Tubuala,PA,9.5167,-79.0333,78.33,81,93,4.92,overcast clouds,2021-07-28 03:34:17
594,Harper,LR,4.375,-7.7169,76.23,75,100,8.46,overcast clouds,2021-07-28 03:31:34
595,Buchanan,LR,5.8808,-10.0467,76.01,81,100,8.75,overcast clouds,2021-07-28 03:34:18
596,Vieste,IT,41.8825,16.175,77.5,50,82,4.38,broken clouds,2021-07-28 03:34:18
597,Shakiso,ET,5.75,38.9167,56.73,93,100,2.21,light rain,2021-07-28 03:34:19
598,Barybino,RU,55.2677,37.8933,66.42,77,0,4.47,clear sky,2021-07-28 03:34:19
599,Shasta Lake,US,40.6804,-122.3708,77.74,57,93,4.38,overcast clouds,2021-07-28 03:33:10
600,Kilindoni,TZ,-7.9139,39.6668,74.46,78,31,18.23,light rain,2021-07-28 03:34:19
601,Ilhabela,BR,-23.7781,-45.3581,67.17,91,85,9.73,overcast clouds,2021-07-28 03:34:20
602,Kolda,SN,12.8833,-14.95,80.91,83,100,4.61,overcast clouds,2021-07-28 03:34:20
603,Vargem Alta,BR,-20.6714,-41.0069,61.02,59,32,5.37,scattered clouds,2021-07-28 03:34:21
604,Gaoual,GN,11.75,-13.2,74.44,96,100,3.6,light rain,2021-07-28 03:34:21
605,Waipawa,NZ,-41.4122,175.5153,54.23,72,0,3.4,clear sky,2021-07-28 03:34:22
606,Ossora,RU,59.2353,163.0719,63.63,60,100,7.65,light rain,2021-07-28 03:34:22
607,Cidreira,BR,-30.1811,-50.2056,45.81,61,4,17.56,clear sky,2021-07-28 03:34:22
608,Havre-Saint-Pierre,CA,50.2334,-63.5986,55.76,94,75,0.0,broken clouds,2021-07-28 03:34:23
609,Sinegorye,RU,62.0788,150.477,50.18,61,100,7.63,overcast clouds,2021-07-28 03:34:23
610,Havre,FR,49.5833,0.3333,55.83,90,63,16.28,broken clouds,2021-07-28 03:34:23
611,Erdenet,MN,49.0333,104.0833,67.86,62,45,4.79,scattered clouds,2021-07-28 03:33:41
612,Nong Chik,TH,6.8436,101.178,88.92,62,80,13.42,broken clouds,2021-07-28 03:34:24
613,Teahupoo,PF,-17.8333,-149.2667,73.36,70,78,5.66,broken clouds,2021-07-28 03:34:24
614,Port Hedland,AU,-20.3167,118.5667,82.45,47,31,8.05,scattered clouds,2021-07-28 03:31:28
615,Merauke,ID,-8.4667,140.3333,81.95,78,98,12.84,overcast clouds,2021-07-28 03:33:42
616,Garowe,SO,8.4054,48.4845,73.63,67,100,26.62,overcast clouds,2021-07-28 03:34:25
617,Xining,CN,36.6167,101.7667,68.65,42,33,3.02,scattered clouds,2021-07-28 03:32:47
618,Arman,RU,59.7,150.1667,60.89,61,100,4.74,overcast clouds,2021-07-28 03:34:25
619,Kavaratti,IN,10.5669,72.642,81.59,78,100,19.73,overcast clouds,2021-07-28 03:29:49
620,Cinisi,IT,38.1562,13.1073,80.85,58,0,1.14,clear sky,2021-07-28 03:34:26
621,Matay,EG,28.419,30.7792,76.93,56,0,12.15,clear sky,2021-07-28 03:34:26
622,Berdigestyakh,RU,62.0989,126.6992,75.49,34,25,7.83,scattered clouds,2021-07-28 03:34:26
623,Ahipara,NZ,-35.1667,173.1667,59.38,80,51,7.72,broken clouds,2021-07-28 03:34:27
624,Trofors,NO,65.5333,13.4063,70.95,66,77,3.36,broken clouds,2021-07-28 03:34:27
625,Hervey Bay,AU,-25.2986,152.8535,73.51,70,98,12.41,overcast clouds,2021-07-28 03:34:27
626,Umm Lajj,SA,25.0213,37.2685,86.85,69,77,8.99,broken clouds,2021-07-28 03:34:28
627,Tongchuan,CN,35.0806,109.0897,79.02,53,87,4.83,overcast clouds,2021-07-28 03:34:28
628,Maceio,BR,-9.6658,-35.7353,72.84,100,20,2.3,few clouds,2021-07-28 03:34:29
629,Kongolo,CD,-5.3833,27.0,67.6,45,17,3.4,few clouds,2021-07-28 03:34:29
630,Sira,IN,13.7453,76.9092,77.27,65,99,14.34,overcast clouds,2021-07-28 03:34:29
631,Riverton,US,40.5219,-111.9391,87.04,60,1,12.66,clear sky,2021-07-28 03:33:46
632,Kalamb,IN,19.05,73.95,75.83,78,95,18.39,overcast clouds,2021-07-28 03:34:30
633,Xuddur,SO,4.1213,43.8894,70.7,74,100,17.0,overcast clouds,2021-07-28 03:34:30
634,Zhigansk,RU,66.7697,123.3711,66.58,49,47,7.81,scattered clouds,2021-07-28 03:34:31
635,Nyuksenitsa,RU,60.4128,44.2397,55.54,59,16,3.67,few clouds,2021-07-28 03:34:31
636,Port Shepstone,ZA,-30.7414,30.455,59.83,25,0,6.44,clear sky,2021-07-28 03:34:31
637,Maracas,BR,-13.4411,-40.4308,57.85,95,22,3.47,few clouds,2021-07-28 03:34:32
638,Wilmington,US,34.2257,-77.9447,82.31,91,1,3.44,clear sky,2021-07-28 03:31:14
639,Barguzin,RU,53.6167,109.6167,77.72,43,39,3.29,scattered clouds,2021-07-28 03:34:32
640,Basoko,CD,1.2391,23.616,73.92,72,100,1.99,overcast clouds,2021-07-28 03:34:33
641,The Valley,AI,18.217,-63.0578,82.26,76,1,20.09,clear sky,2021-07-28 03:34:33
642,Shenzhen,CN,22.5455,114.0683,95.86,82,92,4.99,overcast clouds,2021-07-28 03:32:36
643,Kyren,RU,51.6828,102.1408,76.03,61,24,4.85,few clouds,2021-07-28 03:34:33
644,Mundwa,IN,27.0667,73.8167,82.96,72,100,17.94,overcast clouds,2021-07-28 03:34:34
645,Polyarnyy,RU,69.1989,33.4478,48.67,87,94,12.17,overcast clouds,2021-07-28 03:34:34
646,Amarante Do Maranhao,BR,-5.5667,-46.7422,73.27,53,34,0.45,scattered clouds,2021-07-28 03:34:35
647,Usinsk,RU,65.9939,57.5281,45.39,87,100,16.46,overcast clouds,2021-07-28 03:34:35
648,Nianzishan,CN,47.5167,122.8833,80.55,59,47,4.63,scattered clouds,2021-07-28 03:34:36
649,Mineros,BO,-17.1167,-63.2333,62.19,25,92,13.33,overcast clouds,2021-07-28 03:34:36
650,Pori,FI,61.4833,21.7833,66.27,63,66,3.44,broken clouds,2021-07-28 03:34:36
651,Luis Correia,BR,-2.8792,-41.6669,78.62,79,60,10.31,broken clouds,2021-07-28 03:34:37
652,Bulaevo,KZ,54.9056,70.4439,66.72,58,64,14.47,broken clouds,2021-07-28 03:34:37
653,Kismayo,SO,-0.3582,42.5454,76.55,79,90,18.39,overcast clouds,2021-07-28 03:34:38
654,Dorado,PR,18.4588,-66.2677,81.1,90,54,9.89,broken clouds,2021-07-28 03:33:56
655,Praia Da Vitoria,PT,38.7333,-27.0667,72.75,94,75,7.14,broken clouds,2021-07-28 03:34:38
656,Manitouwadge,CA,49.1215,-85.8403,59.72,76,47,3.15,scattered clouds,2021-07-28 03:34:38
657,Nelson,NZ,-41.2833,173.2833,58.69,86,3,3.0,clear sky,2021-07-28 03:34:39
658,Medina,SA,24.4686,39.6142,100.83,13,40,0.0,scattered clouds,2021-07-28 03:31:42
659,Chapais,CA,49.7834,-74.8492,47.98,74,63,3.38,broken clouds,2021-07-28 03:34:39
660,Batemans Bay,AU,-35.7167,150.1833,67.91,50,92,15.55,overcast clouds,2021-07-28 03:34:40
661,Pierre,US,44.3683,-100.351,92.86,36,1,3.0,clear sky,2021-07-28 03:34:40
662,Madang,PG,-5.2246,145.7966,84.99,67,55,6.44,broken clouds,2021-07-28 03:34:40
663,Novokayakent,RU,42.3937,47.9861,69.85,58,100,11.5,overcast clouds,2021-07-28 03:34:41
664,Fairhope,US,30.523,-87.9033,83.95,84,75,0.0,broken clouds,2021-07-28 03:34:41
665,Celestun,MX,20.8667,-90.4,80.49,82,41,9.13,scattered clouds,2021-07-28 03:34:41
666,Mareeba,AU,-17.0,145.4333,80.44,58,0,5.1,clear sky,2021-07-28 03:34:42
667,Los Llanos De Aridane,ES,28.6585,-17.9182,69.55,83,75,16.11,broken clouds,2021-07-28 03:34:42
668,Andenes,NO,69.3143,16.1194,60.46,100,90,10.36,fog,2021-07-28 03:34:42
669,Nelson Bay,AU,-32.7167,152.15,78.76,47,66,6.29,broken clouds,2021-07-28 03:31:20
670,Skjervoy,NO,70.0311,20.9714,49.33,91,80,4.07,broken clouds,2021-07-28 03:34:43
671,Ibra,OM,22.6906,58.5334,91.08,42,95,11.32,overcast clouds,2021-07-28 03:34:43
672,Novoilinsk,RU,51.6829,108.7143,78.8,39,21,5.3,few clouds,2021-07-28 03:34:44
673,Kasongo-Lunda,CD,-6.4667,16.8167,60.13,31,8,1.92,clear sky,2021-07-28 03:34:44
674,Linkoping,SE,58.4109,15.6216,61.99,99,60,3.44,fog,2021-07-28 03:34:44
675,Whitehorse,CA,60.7161,-135.0538,61.57,59,75,11.99,broken clouds,2021-07-28 03:34:45
676,San Policarpo,PH,12.1791,125.5072,92.03,55,100,9.48,overcast clouds,2021-07-28 03:34:45
677,Wladyslawowo,PL,54.7909,18.4009,63.95,86,86,6.44,overcast clouds,2021-07-28 03:34:45
678,Lyubim,RU,58.3625,40.6843,60.89,80,15,2.13,few clouds,2021-07-28 03:34:46
679,Ixtapa,MX,20.7,-105.2,77.23,95,54,3.0,broken clouds,2021-07-28 03:34:46
680,Galveston,US,29.3669,-94.9669,84.96,81,40,5.01,scattered clouds,2021-07-28 03:34:46
681,Yenagoa,NG,4.9247,6.2642,71.89,91,93,3.47,overcast clouds,2021-07-28 03:34:47
682,Kirakira,SB,-10.4544,161.9205,84.29,70,46,12.01,scattered clouds,2021-07-28 03:34:47
683,Manggar,ID,-2.8833,108.2667,84.88,68,97,14.16,overcast clouds,2021-07-28 03:34:47
684,Sorong,ID,-0.8833,131.25,86.23,67,100,3.36,light rain,2021-07-28 03:34:48
685,Saint-Denis,FR,48.9167,2.3333,62.76,94,0,6.91,clear sky,2021-07-28 03:34:48
686,Goderich,CA,43.7501,-81.7165,67.91,88,0,2.3,clear sky,2021-07-28 03:32:04
687,Sibolga,ID,1.7427,98.7792,85.51,65,67,4.38,broken clouds,2021-07-28 03:31:25
688,Rongcheng,CN,30.634,117.8517,86.07,76,100,8.34,overcast clouds,2021-07-28 03:34:49
689,Hobyo,SO,5.3505,48.5268,76.75,77,99,19.42,overcast clouds,2021-07-28 03:34:49
690,Plyussa,RU,58.4308,29.3654,63.84,92,100,6.53,overcast clouds,2021-07-28 03:34:50
691,Joshimath,IN,30.5667,79.5667,78.08,83,97,4.68,moderate rain,2021-07-28 03:34:50
692,Ola,RU,59.5833,151.2833,57.83,68,100,1.7,overcast clouds,2021-07-28 03:34:50
693,Hwange,ZW,-18.3693,26.5019,48.96,71,0,3.18,clear sky,2021-07-28 03:34:51
694,Guia De Isora,ES,28.2115,-16.7795,67.15,78,10,6.33,clear sky,2021-07-28 03:34:51
695,Port Blair,IN,11.6667,92.75,82.87,82,100,19.91,overcast clouds,2021-07-28 03:30:37
696,Sorland,NO,67.667,12.6934,55.83,88,7,10.63,clear sky,2021-07-28 03:34:52
697,Bam,IR,29.106,58.357,86.61,12,100,17.22,overcast clouds,2021-07-28 03:31:42
698,Namtsy,RU,62.7161,129.6658,75.31,28,8,11.21,clear sky,2021-07-28 03:34:52
699,Balao,EC,-2.9167,-79.8167,72.5,90,91,3.2,overcast clouds,2021-07-28 03:34:52
700,Kaeo,NZ,-35.1,173.7833,63.32,74,95,6.71,overcast clouds,2021-07-28 03:34:53
701,Balaka,MW,-14.9793,34.9558,51.87,95,66,3.74,broken clouds,2021-07-28 03:34:53
702,Wanaka,NZ,-44.7,169.15,49.53,80,78,3.83,broken clouds,2021-07-28 03:34:29
703,Lewiston,US,44.1003,-70.2148,64.06,98,90,0.0,overcast clouds,2021-07-28 03:33:56
704,Tessalit,ML,20.1986,1.0114,85.75,46,75,11.72,broken clouds,2021-07-28 03:34:54
705,Okhotsk,RU,59.3833,143.3,62.67,79,57,13.09,broken clouds,2021-07-28 03:34:54
706,Kizukuri,JP,40.8061,140.3861,74.25,92,99,18.9,overcast clouds,2021-07-28 03:34:54
707,Tiarei,PF,-17.5333,-149.3333,78.82,69,64,6.91,broken clouds,2021-07-28 03:34:55
708,Chikola,RU,43.1906,43.9209,56.25,96,100,1.92,overcast clouds,2021-07-28 03:34:55
709,Birjand,IR,32.8663,59.2211,75.67,14,0,11.5,haze,2021-07-28 03:34:56
710,Harwich,GB,51.9419,1.2844,63.0,96,97,5.01,overcast clouds,2021-07-28 03:34:56
711,Rexburg,US,43.826,-111.7897,83.71,52,1,0.0,clear sky,2021-07-28 03:34:56
712,Flums,CH,47.0906,9.343,66.7,95,100,2.17,overcast clouds,2021-07-28 03:34:57
713,Warrington,GB,53.3925,-2.5802,61.02,92,40,7.0,scattered clouds,2021-07-28 03:34:57
714,Yar-Sale,RU,66.8333,70.8333,50.25,67,100,11.63,overcast clouds,2021-07-28 03:34:57
